"3 probability convergence, 0.6gain","3 probability convergence, 0.7gain","3 probability convergence, 0.8gain","9 probability convergence, 0.6gain","9 probability convergence, 0.7gain","9 probability convergence, 0.8gain","18 probability convergence, 0.6gain","18 probability convergence, 0.7gain","18 probability convergence, 0.8gain"
0.095,0.235,0.43,0.6,0.895,0.99,0.78,0.985,1.0
0.10945273631840796,0.26865671641791045,0.39303482587064675,0.5074626865671642,0.8606965174129353,0.9651741293532339,0.8308457711442786,0.9900497512437811,1.0
0.1188118811881188,0.24752475247524752,0.38613861386138615,0.5693069306930693,0.8663366336633663,0.9851485148514851,0.8217821782178217,0.9851485148514851,1.0
0.13793103448275862,0.26108374384236455,0.43349753694581283,0.5566502463054187,0.8768472906403941,0.9704433497536946,0.8620689655172413,0.9950738916256158,1.0
0.0784313725490196,0.22549019607843138,0.4019607843137255,0.5392156862745098,0.8921568627450981,0.9901960784313726,0.8431372549019608,0.9901960784313726,1.0
0.0975609756097561,0.21951219512195122,0.36585365853658536,0.5804878048780487,0.8585365853658536,0.9951219512195122,0.8341463414634146,0.9853658536585366,1.0
0.1262135922330097,0.2621359223300971,0.46116504854368934,0.5631067961165048,0.8592233009708737,0.9805825242718447,0.8398058252427184,0.9902912621359223,1.0
0.10144927536231885,0.2753623188405797,0.4492753623188406,0.6038647342995169,0.8743961352657005,0.9903381642512077,0.8454106280193237,0.9903381642512077,1.0
0.08653846153846154,0.23557692307692307,0.3942307692307692,0.6009615384615384,0.8605769230769231,0.9855769230769231,0.8317307692307693,0.9807692307692307,1.0
0.1339712918660287,0.3062200956937799,0.41626794258373206,0.583732057416268,0.8851674641148325,0.9760765550239234,0.8373205741626795,0.9904306220095693,1.0
0.12380952380952381,0.2761904761904762,0.44285714285714284,0.5761904761904761,0.8666666666666667,0.9809523809523809,0.7952380952380952,1.0,1.0
0.11848341232227488,0.2796208530805687,0.44075829383886256,0.5639810426540285,0.8625592417061612,0.976303317535545,0.8578199052132701,0.981042654028436,1.0
0.1320754716981132,0.22641509433962265,0.44339622641509435,0.5660377358490566,0.8490566037735849,0.9575471698113207,0.8207547169811321,0.9858490566037735,1.0
0.0892018779342723,0.23943661971830985,0.4272300469483568,0.5727699530516432,0.8826291079812206,0.9859154929577465,0.8497652582159625,0.9953051643192489,1.0
0.14485981308411214,0.2803738317757009,0.37850467289719625,0.5280373831775701,0.8878504672897196,0.9672897196261683,0.8598130841121495,0.9906542056074766,1.0
0.11162790697674418,0.20465116279069767,0.4046511627906977,0.5116279069767442,0.8790697674418605,0.9813953488372092,0.8697674418604651,0.9953488372093023,1.0
0.09722222222222222,0.2638888888888889,0.4212962962962963,0.5462962962962963,0.8611111111111112,0.9861111111111112,0.7962962962962963,0.9768518518518519,1.0
0.1152073732718894,0.2488479262672811,0.4009216589861751,0.5345622119815668,0.8986175115207373,0.9907834101382489,0.8755760368663594,0.9953917050691244,1.0
0.13302752293577982,0.25229357798165136,0.42660550458715596,0.5229357798165137,0.8440366972477065,0.981651376146789,0.8211009174311926,0.9908256880733946,1.0
0.1187214611872146,0.2648401826484018,0.4200913242009132,0.5753424657534246,0.8584474885844748,0.9680365296803652,0.8493150684931506,0.9817351598173516,1.0
0.1318181818181818,0.23636363636363636,0.4409090909090909,0.5363636363636364,0.8681818181818182,0.9772727272727273,0.8409090909090909,0.9863636363636363,1.0
0.10407239819004525,0.21266968325791855,0.4253393665158371,0.5927601809954751,0.8687782805429864,0.9773755656108597,0.8371040723981901,0.9909502262443439,1.0
0.08108108108108109,0.22522522522522523,0.44594594594594594,0.5315315315315315,0.8378378378378378,0.9684684684684685,0.8423423423423423,0.9864864864864865,1.0
0.09417040358744394,0.29596412556053814,0.47533632286995514,0.5291479820627802,0.8699551569506726,0.9865470852017937,0.8116591928251121,0.9910313901345291,1.0
0.11160714285714286,0.2544642857142857,0.42410714285714285,0.5714285714285714,0.875,0.9910714285714286,0.8348214285714286,0.9910714285714286,0.9955357142857143
0.08888888888888889,0.25333333333333335,0.4488888888888889,0.5377777777777778,0.8355555555555556,0.9777777777777777,0.8266666666666667,1.0,1.0
0.11946902654867257,0.2610619469026549,0.42920353982300885,0.5929203539823009,0.8982300884955752,0.9778761061946902,0.8407079646017699,0.9911504424778761,1.0
0.0881057268722467,0.2026431718061674,0.44493392070484583,0.5859030837004405,0.8193832599118943,0.973568281938326,0.8766519823788547,1.0,1.0
0.13596491228070176,0.2675438596491228,0.42105263157894735,0.5701754385964912,0.8991228070175439,0.9868421052631579,0.8377192982456141,0.9868421052631579,1.0
0.10043668122270742,0.2663755458515284,0.42358078602620086,0.62882096069869,0.8602620087336245,0.982532751091703,0.8820960698689956,0.9912663755458515,1.0
0.10434782608695652,0.26521739130434785,0.4217391304347826,0.5782608695652174,0.8565217391304348,0.991304347826087,0.8608695652173913,0.9869565217391304,1.0
0.08658008658008658,0.2554112554112554,0.44155844155844154,0.5281385281385281,0.8744588744588745,0.9696969696969697,0.8398268398268398,0.9956709956709957,1.0
0.11637931034482758,0.21551724137931033,0.4482758620689655,0.6120689655172413,0.9094827586206896,0.9525862068965517,0.8620689655172413,0.9913793103448276,1.0
0.13733905579399142,0.2875536480686695,0.4334763948497854,0.5321888412017167,0.8240343347639485,0.9914163090128756,0.8497854077253219,0.9957081545064378,1.0
0.13675213675213677,0.2564102564102564,0.47435897435897434,0.5341880341880342,0.8888888888888888,0.9957264957264957,0.8418803418803419,0.9914529914529915,1.0
0.10212765957446808,0.23829787234042554,0.39148936170212767,0.5276595744680851,0.8595744680851064,0.9787234042553191,0.8638297872340426,0.9829787234042553,1.0
0.13983050847457626,0.2542372881355932,0.4110169491525424,0.5677966101694916,0.8898305084745762,0.9788135593220338,0.8389830508474576,0.9830508474576272,1.0
0.1308016877637131,0.2869198312236287,0.4050632911392405,0.5358649789029536,0.869198312236287,0.9915611814345991,0.8354430379746836,0.9915611814345991,1.0
0.11764705882352941,0.22268907563025211,0.40756302521008403,0.5672268907563025,0.8697478991596639,0.9747899159663865,0.8025210084033614,0.9831932773109243,1.0
0.12552301255230125,0.27615062761506276,0.4309623430962343,0.5690376569037657,0.895397489539749,0.9790794979079498,0.895397489539749,0.99581589958159,1.0
0.13333333333333333,0.25,0.42916666666666664,0.5666666666666667,0.8583333333333333,0.9875,0.8375,0.9958333333333333,1.0
0.0912863070539419,0.22821576763485477,0.4024896265560166,0.5228215767634855,0.9087136929460581,0.991701244813278,0.8298755186721992,0.9875518672199171,1.0
0.09504132231404959,0.3140495867768595,0.4214876033057851,0.5454545454545454,0.8264462809917356,0.9793388429752066,0.8181818181818182,0.987603305785124,1.0
0.14814814814814814,0.2345679012345679,0.4403292181069959,0.5679012345679012,0.8600823045267489,0.9917695473251029,0.8271604938271605,0.9711934156378601,1.0
0.0778688524590164,0.25,0.4262295081967213,0.5409836065573771,0.860655737704918,0.9836065573770492,0.8114754098360656,1.0,1.0
0.10612244897959183,0.23265306122448978,0.40816326530612246,0.5183673469387755,0.8816326530612245,0.9755102040816327,0.8081632653061225,0.9836734693877551,1.0
0.13414634146341464,0.26422764227642276,0.3861788617886179,0.5934959349593496,0.8699186991869918,0.9878048780487805,0.8170731707317073,0.991869918699187,1.0
0.10121457489878542,0.2874493927125506,0.4291497975708502,0.5182186234817814,0.8785425101214575,0.979757085020243,0.8623481781376519,0.9919028340080972,1.0
0.11290322580645161,0.3064516129032258,0.45564516129032256,0.5967741935483871,0.8830645161290323,0.9838709677419355,0.8467741935483871,0.9879032258064516,1.0
0.11646586345381527,0.285140562248996,0.42168674698795183,0.570281124497992,0.8995983935742972,0.9839357429718876,0.8955823293172691,0.9919678714859438,1.0
0.116,0.188,0.436,0.536,0.92,0.988,0.812,0.996,1.0
0.11155378486055777,0.2549800796812749,0.5338645418326693,0.5737051792828686,0.8247011952191236,0.9800796812749004,0.848605577689243,1.0,1.0
0.11507936507936507,0.2222222222222222,0.40476190476190477,0.5753968253968254,0.8888888888888888,0.9801587301587301,0.8690476190476191,0.9880952380952381,1.0
0.11462450592885376,0.2766798418972332,0.466403162055336,0.5652173913043478,0.8458498023715415,0.9723320158102767,0.83399209486166,0.9881422924901185,1.0
0.09448818897637795,0.3188976377952756,0.36220472440944884,0.5511811023622047,0.8858267716535433,0.9566929133858267,0.8464566929133859,0.9921259842519685,1.0
0.10980392156862745,0.26666666666666666,0.4117647058823529,0.5803921568627451,0.8509803921568627,0.9882352941176471,0.8196078431372549,0.996078431372549,1.0
0.11328125,0.33203125,0.421875,0.609375,0.8671875,0.9765625,0.85546875,0.984375,1.0
0.10505836575875487,0.22178988326848248,0.46303501945525294,0.5797665369649806,0.8871595330739299,0.9766536964980544,0.8249027237354085,0.9961089494163424,1.0
0.12790697674418605,0.22868217054263565,0.3953488372093023,0.6085271317829457,0.8682170542635659,0.9767441860465116,0.8449612403100775,0.9922480620155039,1.0
0.13513513513513514,0.1969111969111969,0.416988416988417,0.5405405405405406,0.8841698841698842,0.9845559845559846,0.8571428571428571,0.9922779922779923,1.0
0.10384615384615385,0.24615384615384617,0.4269230769230769,0.5807692307692308,0.85,0.9653846153846154,0.8461538461538461,0.9884615384615385,1.0
0.11494252873563218,0.2413793103448276,0.4329501915708812,0.5517241379310345,0.89272030651341,0.9885057471264368,0.8773946360153256,0.9923371647509579,1.0
0.10305343511450382,0.2633587786259542,0.4312977099236641,0.6183206106870229,0.8816793893129771,0.9694656488549618,0.8625954198473282,0.9885496183206107,1.0
0.11406844106463879,0.24334600760456274,0.41825095057034223,0.6007604562737643,0.908745247148289,0.9885931558935361,0.8365019011406845,1.0,1.0
0.14015151515151514,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.8939393939393939,0.9848484848484849,0.8446969696969697,0.9810606060606061,1.0
0.10566037735849057,0.24528301886792453,0.36981132075471695,0.569811320754717,0.8716981132075472,0.9849056603773585,0.8150943396226416,0.9811320754716981,1.0
0.11278195488721804,0.2819548872180451,0.4548872180451128,0.5827067669172933,0.8721804511278195,0.9849624060150376,0.8834586466165414,0.9962406015037594,1.0
0.09737827715355805,0.24344569288389514,0.3895131086142322,0.5692883895131086,0.850187265917603,0.9775280898876404,0.8689138576779026,0.9812734082397003,1.0
0.11567164179104478,0.27611940298507465,0.43283582089552236,0.585820895522388,0.8619402985074627,0.9776119402985075,0.832089552238806,0.9738805970149254,1.0
0.10780669144981413,0.2527881040892193,0.45353159851301117,0.620817843866171,0.8661710037174721,0.9814126394052045,0.8550185873605948,0.9962825278810409,1.0
0.14444444444444443,0.24074074074074073,0.42962962962962964,0.5555555555555556,0.8555555555555555,0.9629629629629629,0.8592592592592593,0.9814814814814815,1.0
0.0996309963099631,0.25092250922509224,0.3948339483394834,0.5977859778597786,0.8302583025830258,0.981549815498155,0.8819188191881919,0.988929889298893,0.996309963099631
0.11397058823529412,0.27205882352941174,0.4742647058823529,0.5845588235294118,0.8419117647058824,0.9889705882352942,0.8602941176470589,0.9963235294117647,1.0
0.08424908424908426,0.24175824175824176,0.45054945054945056,0.5787545787545788,0.8498168498168498,0.978021978021978,0.8498168498168498,0.9926739926739927,1.0
0.12408759124087591,0.28102189781021897,0.48175182481751827,0.5766423357664233,0.843065693430657,0.9781021897810219,0.8686131386861314,0.9963503649635036,1.0
0.12727272727272726,0.2581818181818182,0.43636363636363634,0.5018181818181818,0.8618181818181818,0.9781818181818182,0.8436363636363636,0.9854545454545455,1.0
0.10507246376811594,0.23550724637681159,0.4384057971014493,0.5181159420289855,0.8623188405797102,0.9710144927536232,0.8260869565217391,1.0,1.0
0.12274368231046931,0.3104693140794224,0.44404332129963897,0.6137184115523465,0.8664259927797834,0.9819494584837545,0.8122743682310469,0.9963898916967509,1.0
0.10071942446043165,0.25539568345323743,0.42805755395683454,0.564748201438849,0.8489208633093526,0.9820143884892086,0.8597122302158273,1.0,1.0
0.11469534050179211,0.2903225806451613,0.4229390681003584,0.5519713261648745,0.8494623655913979,0.9713261648745519,0.8637992831541219,0.989247311827957,1.0
0.09642857142857143,0.2357142857142857,0.45357142857142857,0.5821428571428572,0.9142857142857143,0.9678571428571429,0.7928571428571428,0.9785714285714285,1.0
0.12099644128113879,0.25622775800711745,0.40569395017793597,0.5729537366548043,0.8754448398576512,0.9857651245551602,0.8540925266903915,0.9928825622775801,0.99644128113879
0.11347517730496454,0.2127659574468085,0.4219858156028369,0.524822695035461,0.8687943262411347,0.9893617021276596,0.8687943262411347,0.9858156028368794,0.9964539007092199
0.12367491166077739,0.24734982332155478,0.4452296819787986,0.5335689045936396,0.8833922261484098,0.9752650176678446,0.8303886925795053,0.9929328621908127,1.0
0.1056338028169014,0.30633802816901406,0.3732394366197183,0.5845070422535211,0.852112676056338,0.9859154929577465,0.795774647887324,0.9894366197183099,1.0
0.10877192982456141,0.22105263157894736,0.4421052631578947,0.5543859649122806,0.8842105263157894,0.9789473684210527,0.8280701754385965,0.9824561403508771,1.0
0.08741258741258741,0.24475524475524477,0.43006993006993005,0.5664335664335665,0.8496503496503497,0.9790209790209791,0.8671328671328671,0.993006993006993,1.0
0.10104529616724739,0.28222996515679444,0.43902439024390244,0.578397212543554,0.8885017421602788,0.9651567944250871,0.8641114982578397,0.9895470383275261,1.0
0.1284722222222222,0.19791666666666666,0.4305555555555556,0.5590277777777778,0.875,0.9895833333333334,0.875,0.9930555555555556,1.0
0.12110726643598616,0.20761245674740483,0.42214532871972316,0.5640138408304498,0.889273356401384,0.9688581314878892,0.8581314878892734,0.9965397923875432,1.0
0.1206896551724138,0.1896551724137931,0.4068965517241379,0.5482758620689655,0.8655172413793103,0.9758620689655172,0.8310344827586207,0.9896551724137931,1.0
0.13402061855670103,0.19243986254295534,0.4742268041237113,0.5498281786941581,0.8694158075601375,0.9896907216494846,0.8625429553264605,0.993127147766323,1.0
0.10273972602739725,0.21575342465753425,0.386986301369863,0.5376712328767124,0.8561643835616438,0.9828767123287672,0.8972602739726028,0.9931506849315068,1.0
0.10238907849829351,0.24573378839590443,0.43686006825938567,0.5563139931740614,0.8771331058020477,0.962457337883959,0.8464163822525598,0.9965870307167235,1.0
0.11904761904761904,0.22448979591836735,0.3673469387755102,0.5238095238095238,0.8741496598639455,0.9829931972789115,0.8367346938775511,0.9931972789115646,1.0
0.10847457627118644,0.21016949152542372,0.41694915254237286,0.5389830508474577,0.847457627118644,0.9796610169491525,0.8305084745762712,0.9898305084745763,1.0
0.0945945945945946,0.2972972972972973,0.4831081081081081,0.6317567567567568,0.8885135135135135,0.9831081081081081,0.8040540540540541,1.0,1.0
0.1111111111111111,0.2053872053872054,0.42424242424242425,0.5084175084175084,0.9057239057239057,0.9831649831649831,0.8282828282828283,1.0,1.0
0.087248322147651,0.24161073825503357,0.3724832214765101,0.587248322147651,0.8624161073825504,0.9765100671140939,0.8456375838926175,0.9765100671140939,1.0
0.10033444816053512,0.26421404682274247,0.3879598662207358,0.5886287625418061,0.8595317725752508,0.9832775919732442,0.8394648829431438,0.9832775919732442,1.0
0.12,0.22333333333333333,0.44333333333333336,0.5566666666666666,0.8333333333333334,0.99,0.8766666666666667,0.9933333333333333,1.0
0.10631229235880399,0.24584717607973422,0.43853820598006643,0.5714285714285714,0.8970099667774086,0.973421926910299,0.8737541528239202,0.9933554817275747,1.0
0.12582781456953643,0.25496688741721857,0.40728476821192056,0.5728476821192053,0.8741721854304636,0.9834437086092715,0.8245033112582781,0.9933774834437086,1.0
0.10231023102310231,0.29042904290429045,0.44554455445544555,0.5181518151815182,0.8514851485148515,0.9735973597359736,0.834983498349835,0.9933993399339934,1.0
0.09539473684210527,0.23684210526315788,0.4473684210526316,0.555921052631579,0.868421052631579,0.9703947368421053,0.819078947368421,0.993421052631579,0.9967105263157895
0.09836065573770492,0.23278688524590163,0.42950819672131146,0.5901639344262295,0.8688524590163934,0.9737704918032787,0.839344262295082,0.9934426229508196,1.0
0.12745098039215685,0.26143790849673204,0.434640522875817,0.5816993464052288,0.8627450980392157,0.9901960784313726,0.8464052287581699,0.9803921568627451,0.9967320261437909
0.11400651465798045,0.23127035830618892,0.44625407166123776,0.5439739413680782,0.8208469055374593,0.9543973941368078,0.8143322475570033,0.996742671009772,1.0
0.10064935064935066,0.19805194805194806,0.4448051948051948,0.5941558441558441,0.8896103896103896,0.9837662337662337,0.8668831168831169,0.9902597402597403,1.0
0.11326860841423948,0.2621359223300971,0.42394822006472493,0.5663430420711975,0.889967637540453,0.970873786407767,0.8511326860841424,0.9902912621359223,1.0
0.14838709677419354,0.2129032258064516,0.4,0.5870967741935483,0.8548387096774194,0.9838709677419355,0.8096774193548387,0.9903225806451613,1.0
0.10289389067524116,0.2604501607717042,0.4630225080385852,0.4662379421221865,0.8971061093247589,0.9807073954983923,0.8585209003215434,0.9839228295819936,1.0
0.15064102564102563,0.2916666666666667,0.42628205128205127,0.625,0.8525641025641025,0.9743589743589743,0.8621794871794872,0.9967948717948718,1.0
0.07987220447284345,0.24600638977635783,0.4440894568690096,0.5591054313099042,0.8498402555910544,0.9712460063897763,0.8338658146964856,0.987220447284345,1.0
0.14331210191082802,0.24203821656050956,0.43630573248407645,0.6019108280254777,0.8757961783439491,0.9808917197452229,0.8057324840764332,0.9904458598726115,1.0
0.1365079365079365,0.2761904761904762,0.35873015873015873,0.5555555555555556,0.8793650793650793,0.9841269841269841,0.8539682539682539,0.9809523809523809,1.0
0.10759493670886076,0.1962025316455696,0.439873417721519,0.49050632911392406,0.8955696202531646,0.9936708860759493,0.8512658227848101,0.9936708860759493,1.0
0.11041009463722397,0.27129337539432175,0.42586750788643535,0.526813880126183,0.889589905362776,0.9810725552050473,0.8359621451104101,0.9936908517350158,1.0
0.07861635220125786,0.2578616352201258,0.389937106918239,0.5031446540880503,0.8867924528301887,0.9748427672955975,0.8647798742138365,0.9905660377358491,1.0
0.08463949843260188,0.23824451410658307,0.445141065830721,0.5893416927899686,0.8683385579937304,0.9717868338557993,0.8369905956112853,0.9937304075235109,1.0
0.1375,0.234375,0.4125,0.559375,0.896875,0.975,0.840625,0.971875,1.0
0.09345794392523364,0.22741433021806853,0.3956386292834891,0.573208722741433,0.9034267912772586,0.9813084112149533,0.8255451713395638,0.9968847352024922,1.0
0.09627329192546584,0.2577639751552795,0.468944099378882,0.5838509316770186,0.8509316770186336,0.9782608695652174,0.8633540372670807,0.984472049689441,1.0
0.10526315789473684,0.30959752321981426,0.43034055727554177,0.5727554179566563,0.8668730650154799,0.978328173374613,0.8359133126934984,0.9907120743034056,1.0
0.12345679012345678,0.2808641975308642,0.4228395061728395,0.5216049382716049,0.8827160493827161,0.9907407407407407,0.8518518518518519,0.9814814814814815,1.0
0.09846153846153846,0.2523076923076923,0.41846153846153844,0.5815384615384616,0.8769230769230769,0.9846153846153847,0.8676923076923077,0.9846153846153847,1.0
0.13496932515337423,0.27300613496932513,0.4325153374233129,0.5552147239263804,0.8680981595092024,0.9785276073619632,0.8619631901840491,0.9877300613496932,1.0
0.12538226299694188,0.22629969418960244,0.41284403669724773,0.5290519877675841,0.8623853211009175,0.9847094801223242,0.8593272171253823,0.9847094801223242,1.0
0.11280487804878049,0.28353658536585363,0.4420731707317073,0.5457317073170732,0.8445121951219512,0.9939024390243902,0.7835365853658537,0.9878048780487805,1.0
0.14285714285714285,0.24012158054711247,0.4376899696048632,0.5623100303951368,0.851063829787234,0.9756838905775076,0.8632218844984803,0.993920972644377,1.0
0.08181818181818182,0.2636363636363636,0.4666666666666667,0.5727272727272728,0.8939393939393939,0.9666666666666667,0.796969696969697,0.9848484848484849,1.0
0.09063444108761329,0.27794561933534745,0.44108761329305135,0.5770392749244713,0.8761329305135952,0.9818731117824774,0.8277945619335347,0.9969788519637462,1.0
0.12650602409638553,0.24096385542168675,0.42168674698795183,0.5873493975903614,0.8554216867469879,0.9819277108433735,0.8765060240963856,0.9879518072289156,1.0
0.1111111111111111,0.25825825825825827,0.45645645645645644,0.5975975975975976,0.8588588588588588,0.96996996996997,0.8738738738738738,0.987987987987988,1.0
0.11676646706586827,0.2634730538922156,0.45808383233532934,0.5598802395209581,0.8802395209580839,0.9820359281437125,0.8802395209580839,0.9850299401197605,1.0
0.09850746268656717,0.2716417910447761,0.417910447761194,0.5552238805970149,0.8477611940298507,0.9761194029850746,0.8388059701492537,0.9940298507462687,1.0
0.06845238095238096,0.25892857142857145,0.3958333333333333,0.5833333333333334,0.8392857142857143,0.9880952380952381,0.8452380952380952,0.9910714285714286,1.0
0.09198813056379822,0.26706231454005935,0.41543026706231456,0.5667655786350149,0.884272997032641,0.9821958456973294,0.8071216617210683,0.9821958456973294,1.0
0.08875739644970414,0.23668639053254437,0.40828402366863903,0.5266272189349113,0.8550295857988166,0.9763313609467456,0.8372781065088757,0.9792899408284024,1.0
0.12389380530973451,0.20648967551622419,0.41887905604719766,0.5958702064896755,0.8613569321533924,0.9823008849557522,0.8525073746312685,0.9823008849557522,1.0
0.08823529411764706,0.2911764705882353,0.4176470588235294,0.5676470588235294,0.8764705882352941,0.9676470588235294,0.8441176470588235,0.9852941176470589,1.0
0.10850439882697947,0.2287390029325513,0.44868035190615835,0.5219941348973607,0.841642228739003,0.9736070381231672,0.8885630498533724,0.9941348973607038,1.0
0.10526315789473684,0.24853801169590642,0.37719298245614036,0.5730994152046783,0.8596491228070176,0.9883040935672515,0.847953216374269,0.9912280701754386,1.0
0.09037900874635568,0.2478134110787172,0.446064139941691,0.6034985422740525,0.8104956268221575,0.9795918367346939,0.8658892128279884,0.9883381924198251,1.0
0.12209302325581395,0.29941860465116277,0.41569767441860467,0.563953488372093,0.8401162790697675,0.9825581395348837,0.8255813953488372,0.9912790697674418,1.0
0.08985507246376812,0.2492753623188406,0.4057971014492754,0.5797101449275363,0.8695652173913043,0.9710144927536232,0.8260869565217391,0.9797101449275363,1.0
0.11849710982658959,0.24855491329479767,0.41329479768786126,0.5664739884393064,0.8641618497109826,0.9826589595375722,0.8352601156069365,0.9884393063583815,1.0
0.10086455331412104,0.22478386167146974,0.44668587896253603,0.5619596541786743,0.8904899135446686,0.9942363112391931,0.8328530259365994,0.9711815561959655,1.0
0.10632183908045977,0.21551724137931033,0.4367816091954023,0.5402298850574713,0.8879310344827587,0.9683908045977011,0.8706896551724138,0.9885057471264368,1.0
0.1489971346704871,0.2492836676217765,0.4297994269340974,0.5587392550143266,0.8452722063037249,0.994269340974212,0.8424068767908309,1.0,0.997134670487106
0.10571428571428572,0.2257142857142857,0.4,0.5885714285714285,0.8628571428571429,0.9885714285714285,0.8514285714285714,0.9914285714285714,1.0
0.1452991452991453,0.2535612535612536,0.46438746438746437,0.5042735042735043,0.8917378917378918,0.98005698005698,0.8404558404558404,0.9857549857549858,1.0
0.08238636363636363,0.23011363636363635,0.4375,0.5369318181818182,0.8693181818181818,0.9829545454545454,0.8551136363636364,0.9857954545454546,1.0
0.12181303116147309,0.23229461756373937,0.39660056657223797,0.5609065155807366,0.8725212464589235,0.9716713881019831,0.8441926345609065,0.9943342776203966,1.0
0.1016949152542373,0.2344632768361582,0.4689265536723164,0.5451977401129944,0.864406779661017,0.9689265536723164,0.8559322033898306,0.9830508474576272,1.0
0.09577464788732394,0.2535211267605634,0.447887323943662,0.5549295774647888,0.847887323943662,0.971830985915493,0.8309859154929577,0.9943661971830986,1.0
0.12078651685393259,0.23595505617977527,0.43820224719101125,0.5702247191011236,0.8764044943820225,0.9859550561797753,0.848314606741573,0.9859550561797753,1.0
0.12885154061624648,0.24649859943977592,0.47058823529411764,0.5658263305322129,0.865546218487395,0.9803921568627451,0.8235294117647058,0.9971988795518207,1.0
0.12569832402234637,0.2877094972067039,0.42178770949720673,0.5446927374301676,0.8659217877094972,0.9776536312849162,0.8240223463687151,0.9888268156424581,1.0
0.11142061281337047,0.2562674094707521,0.4233983286908078,0.5626740947075209,0.871866295264624,0.9888579387186629,0.871866295264624,0.9888579387186629,1.0
0.13055555555555556,0.20277777777777778,0.4527777777777778,0.575,0.8666666666666667,0.9888888888888889,0.8833333333333333,1.0,1.0
0.09141274238227147,0.2742382271468144,0.4487534626038781,0.5124653739612188,0.8587257617728532,0.9806094182825484,0.8753462603878116,0.9861495844875346,1.0
0.1408839779005525,0.281767955801105,0.4530386740331492,0.5359116022099447,0.8812154696132597,0.9696132596685083,0.8784530386740331,0.9834254143646409,1.0
0.08539944903581267,0.22865013774104684,0.43526170798898073,0.5426997245179064,0.8815426997245179,0.977961432506887,0.8760330578512396,0.9889807162534435,1.0
0.10164835164835165,0.23076923076923078,0.46153846153846156,0.532967032967033,0.8681318681318682,0.9862637362637363,0.8434065934065934,0.989010989010989,1.0
0.1232876712328767,0.2410958904109589,0.42191780821917807,0.5561643835616439,0.8602739726027397,0.9835616438356164,0.8410958904109589,0.9917808219178083,1.0
0.11748633879781421,0.1912568306010929,0.46174863387978143,0.5710382513661202,0.8907103825136612,0.9672131147540983,0.8633879781420765,0.9863387978142076,0.9972677595628415
0.1008174386920981,0.23160762942779292,0.4550408719346049,0.5967302452316077,0.8719346049046321,0.9782016348773842,0.8392370572207084,0.997275204359673,1.0
0.11413043478260869,0.26358695652173914,0.42934782608695654,0.5815217391304348,0.8831521739130435,0.9755434782608695,0.8641304347826086,0.9972826086956522,1.0
0.12466124661246612,0.26287262872628725,0.4173441734417344,0.5799457994579946,0.8509485094850948,0.986449864498645,0.8157181571815718,0.989159891598916,1.0
0.12972972972972974,0.21621621621621623,0.43243243243243246,0.5540540540540541,0.8864864864864865,0.9783783783783784,0.8648648648648649,0.9864864864864865,1.0
0.12398921832884097,0.2776280323450135,0.4528301886792453,0.6091644204851752,0.8382749326145552,0.9730458221024259,0.8382749326145552,0.9892183288409704,0.9973045822102425
0.11021505376344086,0.25268817204301075,0.45161290322580644,0.5510752688172043,0.8413978494623656,0.9758064516129032,0.8333333333333334,0.9973118279569892,1.0
0.09919571045576407,0.2546916890080429,0.43699731903485256,0.5764075067024129,0.8525469168900804,0.9892761394101877,0.8579088471849866,0.9839142091152815,1.0
0.13368983957219252,0.232620320855615,0.41711229946524064,0.5909090909090909,0.8663101604278075,0.983957219251337,0.8475935828877005,0.9919786096256684,1.0
0.10933333333333334,0.24266666666666667,0.38133333333333336,0.528,0.872,0.984,0.864,0.9893333333333333,1.0
0.11170212765957446,0.28191489361702127,0.45478723404255317,0.5718085106382979,0.8776595744680851,0.9840425531914894,0.8138297872340425,0.9893617021276596,1.0
0.08488063660477453,0.23607427055702918,0.3978779840848806,0.5464190981432361,0.8594164456233422,0.9814323607427056,0.8806366047745358,0.9973474801061007,1.0
0.10052910052910052,0.25396825396825395,0.41534391534391535,0.5793650793650794,0.8624338624338624,0.9735449735449735,0.843915343915344,0.9867724867724867,1.0
0.11609498680738786,0.23746701846965698,0.43799472295514513,0.575197889182058,0.8522427440633246,0.978891820580475,0.8548812664907651,0.9920844327176781,1.0
0.1394736842105263,0.29736842105263156,0.4368421052631579,0.5605263157894737,0.8631578947368421,0.9815789473684211,0.8184210526315789,0.9815789473684211,1.0
0.11023622047244094,0.2230971128608924,0.46981627296587924,0.6089238845144357,0.8792650918635171,0.973753280839895,0.8713910761154856,0.9868766404199475,1.0
0.08900523560209424,0.23298429319371727,0.40575916230366493,0.5890052356020943,0.8481675392670157,0.9895287958115183,0.8455497382198953,0.9869109947643979,0.9973821989528796
0.1122715404699739,0.2506527415143603,0.4177545691906005,0.5195822454308094,0.8694516971279374,0.97911227154047,0.8537859007832899,0.9895561357702349,1.0
0.12239583333333333,0.2421875,0.46875,0.5338541666666666,0.8880208333333334,0.9869791666666666,0.8333333333333334,0.9895833333333334,1.0
0.12207792207792208,0.2805194805194805,0.45194805194805193,0.5896103896103896,0.9038961038961039,0.987012987012987,0.8805194805194805,0.9844155844155844,1.0
0.13730569948186527,0.22797927461139897,0.4430051813471503,0.5259067357512953,0.8575129533678757,0.9844559585492227,0.8626943005181347,0.9922279792746114,1.0
